"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2022/05/24","17:00","-0.055","-","0.003"
"2022/05/24","18:00","0.236","-","0.279"
"2022/05/24","19:00","0.49","-","0.523"
"2022/05/24","20:00","0.612","-","0.661"
"2022/05/24","21:00","0.567","-","0.668"
"2022/05/24","22:00","0.379","-","0.484"
"2022/05/24","23:00","0.124","-","0.237"
"2022/05/25","00:00","-0.103","-","-0.034"
"2022/05/25","01:00","-0.253","-","-0.249"
"2022/05/25","02:00","-0.338","-","-0.308"
"2022/05/25","03:00","-0.375","-","-0.288"
"2022/05/25","04:00","-0.336","-","-0.22"
"2022/05/25","05:00","-0.191","-","-0.083"
"2022/05/25","06:00","0.045","-","0.082"
"2022/05/25","07:00","0.296","-","0.309"
"2022/05/25","08:00","0.466","-","0.501"
"2022/05/25","09:00","0.492","-","0.553"
"2022/05/25","10:00","0.364","-","0.402"
"2022/05/25","11:00","0.128","-","0.179"
"2022/05/25","12:00","-0.122","-","-0.107"
"2022/05/25","13:00","-0.3","-","-0.301"
"2022/05/25","14:00","-0.39","-","-0.368"
"2022/05/25","15:00","-0.414","-","-0.344"
"2022/05/25","16:00","-0.37","-","-0.282"
"2022/05/25","17:00","-0.23","-","-0.152"
"2022/05/25","18:00","0.006","-","0.059"
"2022/05/25","19:00","0.289","-","0.33"
"2022/05/25","20:00","0.53","-","0.573"
"2022/05/25","21:00","0.648","-","0.685"
"2022/05/25","22:00","0.6","-","0.643"
"2022/05/25","23:00","0.402","-","0.448"
"2022/05/26","00:00","0.126","-","0.165"
"2022/05/26","01:00","-0.12","-","-0.105"
"2022/05/26","02:00","-0.282","-","-0.31"
"2022/05/26","03:00","-0.37","-","-0.374"
"2022/05/26","04:00","-0.395","-","-0.36"
"2022/05/26","05:00","-0.337","-","-0.311"
"2022/05/26","06:00","-0.181","-","-0.173"
"2022/05/26","07:00","0.05","-","0.029"
"2022/05/26","08:00","0.292","-","0.273"
"2022/05/26","09:00","0.456","-","0.497"
"2022/05/26","10:00","0.476","-","0.502"
"2022/05/26","11:00","0.332","-","0.354"
"2022/05/26","12:00","0.077","-","0.097"
"2022/05/26","13:00","-0.183","-","-0.199"
"2022/05/26","14:00","-0.353","-","-0.386"
"2022/05/26","15:00","-0.42","-","-0.438"
"2022/05/26","16:00","-0.409","-","-0.347"
"2022/05/26","17:00","-0.326","-","-0.232"
"2022/05/26","18:00","-0.162","-","-0.097"
"2022/05/26","19:00","0.078","-","0.127"
"2022/05/26","20:00","0.353","-","0.378"
"2022/05/26","21:00","0.584","-","0.61"
"2022/05/26","22:00","0.688","-","0.714"
"2022/05/26","23:00","0.617","-","0.662"
"2022/05/27","00:00","0.385","-","0.462"
"2022/05/27","01:00","0.083","-","0.135"
"2022/05/27","02:00","-0.176","-","-0.161"
"2022/05/27","03:00","-0.334","-","-0.347"
"2022/05/27","04:00","-0.405","-","-0.381"
"2022/05/27","05:00","-0.404","-","-0.343"
"2022/05/27","06:00","-0.324","-","-0.244"
"2022/05/27","07:00","-0.158","-","-0.083"
"2022/05/27","08:00","0.076","-","0.141"
"2022/05/27","09:00","0.315","-","0.389"
"2022/05/27","10:00","0.469","-","0.537"
"2022/05/27","11:00","0.463","-","0.552"
"2022/05/27","12:00","0.285","-","0.383"
"2022/05/27","13:00","0.002","-","0.131"
"2022/05/27","14:00","-0.26","-","-0.144"
"2022/05/27","15:00","-0.408","-","-0.344"
"2022/05/27","16:00","-0.437","-","-0.378"
"2022/05/27","17:00","-0.382","-","-0.293"
"2022/05/27","18:00","-0.264","-","-0.128"
"2022/05/27","19:00","-0.083","-","0.052"
"2022/05/27","20:00","0.16","-","0.311"
"2022/05/27","21:00","0.429","-","0.549"
"2022/05/27","22:00","0.643","-","0.732"
"2022/05/27","23:00","0.714","-","0.8"
"2022/05/28","00:00","0.597","-","0.715"
"2022/05/28","01:00","0.324","-","0.443"
"2022/05/28","02:00","0","-","0.133"
"2022/05/28","03:00","-0.254","-","-0.125"
"2022/05/28","04:00","-0.39","-","-0.276"
"2022/05/28","05:00","-0.431","-","-0.303"
"2022/05/28","06:00","-0.401","-","-0.265"
"2022/05/28","07:00","-0.299","-","-0.161"
"2022/05/28","08:00","-0.118","-","0.056"
"2022/05/28","09:00","0.127","-","0.288"
"2022/05/28","10:00","0.362","-","0.52"
"2022/05/28","11:00","0.488","-","0.657"
"2022/05/28","12:00","0.437","-","0.577"
"2022/05/28","13:00","0.215","-","0.376"
"2022/05/28","14:00","-0.089","-","0.053"
"2022/05/28","15:00","-0.338","-","-0.201"
"2022/05/28","16:00","-0.448","-","-0.366"
"2022/05/28","17:00","-0.43","-","-0.307"
"2022/05/28","18:00","-0.336","-","-0.202"
"2022/05/28","19:00","-0.193","-","-0.021"
"2022/05/28","20:00","0.003","-","0.188"
"2022/05/28","21:00","0.251","-","0.404"
"2022/05/28","22:00","0.509","-","0.612"
"2022/05/28","23:00","0.688","-","0.783"
"2022/05/29","00:00","0.705","-","0.8"
"2022/05/29","01:00","0.534","-","0.652"
"2022/05/29","02:00","0.224","-","0.372"
"2022/05/29","03:00","-0.105","-","0.042"
"2022/05/29","04:00","-0.335","-","-0.25"
"2022/05/29","05:00","-0.434","-","-0.364"
"2022/05/29","06:00","-0.442","-","-0.381"
"2022/05/29","07:00","-0.385","-","-0.312"
"2022/05/29","08:00","-0.259","-","-0.17"
"2022/05/29","09:00","-0.053","-","0.045"
"2022/05/29","10:00","0.2","-","0.319"
"2022/05/29","11:00","0.414","-","0.498"
"2022/05/29","12:00","0.493","-","0.538"
"2022/05/29","13:00","0.388","-","0.428"
"2022/05/29","14:00","0.126","-","0.182"
"2022/05/29","15:00","-0.183","-","-0.076"
"2022/05/29","16:00","-0.402","-","-0.309"
"2022/05/29","17:00","-0.462","-","-0.401"
"2022/05/29","18:00","-0.402","-","-0.339"
"2022/05/29","19:00","-0.279","-","-0.211"
"2022/05/29","20:00","-0.115","-","-0.015"
"2022/05/29","21:00","0.096","-","0.194"
"2022/05/29","22:00","0.345","-","0.427"
"2022/05/29","23:00","0.575","-","0.639"
"2022/05/30","00:00","0.699","-","0.764"
"2022/05/30","01:00","0.654","-","0.725"
"2022/05/30","02:00","0.432","-","0.523"
"2022/05/30","03:00","0.101","-","0.175"
"2022/05/30","04:00","-0.209","-","-0.136"
"2022/05/30","05:00","-0.397","-","-0.344"
"2022/05/30","06:00","-0.458","-","-0.392"
"2022/05/30","07:00","-0.437","-","-0.358"
"2022/05/30","08:00","-0.353","-","-0.269"
"2022/05/30","09:00","-0.195","-","-0.102"
"2022/05/30","10:00","0.031","-","0.1"
"2022/05/30","11:00","0.277","-","0.316"
"2022/05/30","12:00","0.452","-","0.461"
"2022/05/30","13:00","0.473","-","0.486"
"2022/05/30","14:00","0.315","-","0.354"
"2022/05/30","15:00","0.027","-","0.091"
"2022/05/30","16:00","-0.267","-","-0.187"
"2022/05/30","17:00","-0.439","-","-0.414"
"2022/05/30","18:00","-0.452","-","-0.438"
"2022/05/30","19:00","-0.36","-","-0.334"
"2022/05/30","20:00","-0.215","-","-0.14"
"2022/05/30","21:00","-0.03","-","0.067"
"2022/05/30","22:00","0.191","-","0.281"
"2022/05/30","23:00","0.425","-","0.478"
"2022/05/31","00:00","0.609","-","0.644"
"2022/05/31","01:00","0.67","-","0.709"
"2022/05/31","02:00","0.565","-","0.608"
"2022/05/31","03:00","0.307","-","0.349"
"2022/05/31","04:00","-0.019","-","0.046"
"2022/05/31","05:00","-0.291","-","-0.21"
"2022/05/31","06:00","-0.433","-","-0.355"
"2022/05/31","07:00","-0.46","-","-0.365"
"2022/05/31","08:00","-0.412","-","-0.323"
"2022/05/31","09:00","-0.297","-","-0.226"
"2022/05/31","10:00","-0.113","-","-0.042"
"2022/05/31","11:00","0.119","-","0.174"
"2022/05/31","12:00","0.338","-","0.369"
"2022/05/31","13:00","0.461","-","0.493"
"2022/05/31","14:00","0.424","-","0.469"
"2022/05/31","15:00","0.224","-","0.293"
"2022/05/31","16:00","-0.068","-","-0.01"
"2022/05/31","17:00","-0.328","-","-0.208"
"2022/05/31","18:00","-0.45","-","-0.368"
"2022/05/31","19:00","-0.424","-","-0.332"
"2022/05/31","20:00","-0.306","-","-0.239"
"2022/05/31","21:00","-0.141","-","-0.066"
"2022/05/31","22:00","0.057","-","0.163"
"2022/05/31","23:00","0.273","-","0.414"
"2022/06/01","00:00","0.475","-","0.648"
"2022/06/01","01:00","0.605","-","0.793"
"2022/06/01","02:00","0.604","-","0.79"
"2022/06/01","03:00","0.452","-","0.612"
"2022/06/01","04:00","0.181","-","0.319"
"2022/06/01","05:00","-0.12","-","0.032"
"2022/06/01","06:00","-0.345","-","-0.186"
"2022/06/01","07:00","-0.443","-","-0.243"
"2022/06/01","08:00","-0.439","-","-0.234"
"2022/06/01","09:00","-0.363","-","-0.18"
"2022/06/01","10:00","-0.223","-","-0.037"
"2022/06/01","11:00","-0.029","-","0.145"
"2022/06/01","12:00","0.191","-","0.343"
"2022/06/01","13:00","0.372","-","0.495"
"2022/06/01","14:00","0.439","-","0.556"
"2022/06/01","15:00","0.352","-","0.492"
"2022/06/01","16:00","0.13","-","0.292"
"2022/06/01","17:00","-0.146","-","-0.017"
"2022/06/01","18:00","-0.363","-","-0.257"
"2022/06/01","19:00","-0.438","-","-0.329"
"2022/06/01","20:00","-0.379","-","-0.241"
"2022/06/01","21:00","-0.241","-","-0.061"
"2022/06/01","22:00","-0.064","-","0.123"
"2022/06/01","23:00","0.132","-","0.326"
"2022/06/02","00:00","0.329","-","0.496"
"2022/06/02","01:00","0.492","-","0.63"
"2022/06/02","02:00","0.567","-","0.732"
"2022/06/02","03:00","0.514","-","0.696"
"2022/06/02","04:00","0.334","-","0.565"
"2022/06/02","05:00","0.07","-","0.271"
"2022/06/02","06:00","-0.195","-","-0.021"
"2022/06/02","07:00","-0.371","-","-0.195"
"2022/06/02","08:00","-0.428","-","-0.189"
"2022/06/02","09:00","-0.393","-","-0.157"
"2022/06/02","10:00","-0.297","-","-0.087"
"2022/06/02","11:00","-0.148","-","0.011"
"2022/06/02","12:00","0.043","-","0.269"
"2022/06/02","13:00","0.24","-","0.472"
"2022/06/02","14:00","0.378","-","0.612"
"2022/06/02","15:00","0.395","-","0.59"
"2022/06/02","16:00","0.272","-","0.436"
"2022/06/02","17:00","0.046","-","0.198"
"2022/06/02","18:00","-0.204","-","-0.023"
"2022/06/02","19:00","-0.376","-","-0.176"
"2022/06/02","20:00","-0.407","-","-0.207"
"2022/06/02","21:00","-0.319","-","-0.136"
"2022/06/02","22:00","-0.169","-","0.023"
"2022/06/02","23:00","0.004","-","0.219"
"2022/06/03","00:00","0.186","-","0.385"
"2022/06/03","01:00","0.357","-","0.567"
"2022/06/03","02:00","0.481","-","0.666"
"2022/06/03","03:00","0.508","-","0.689"
"2022/06/03","04:00","0.417","-","0.578"
"2022/06/03","05:00","0.225","-","0.372"
"2022/06/03","06:00","-0.022","-","0.145"
"2022/06/03","07:00","-0.247","-","-0.079"
"2022/06/03","08:00","-0.374","-","-0.175"
"2022/06/03","09:00","-0.391","-","-0.127"
"2022/06/03","10:00","-0.334","-","-0.163"
"2022/06/03","11:00","-0.231","-","-0.094"
"2022/06/03","12:00","-0.084","-","0.098"
"2022/06/03","13:00","0.096","-","0.325"
"2022/06/03","14:00","0.268","-","0.552"
"2022/06/03","15:00","0.366","-","0.634"
"2022/06/03","16:00","0.343","-","0.537"
"2022/06/03","17:00","0.198","-","0.388"
"2022/06/03","18:00","-0.023","-","0.141"
"2022/06/03","19:00","-0.243","-","-0.022"
"2022/06/03","20:00","-0.368","-","-0.104"
"2022/06/03","21:00","-0.358","-","-0.085"
"2022/06/03","22:00","-0.252","-","0.042"
"2022/06/03","23:00","-0.107","-","0.161"
"2022/06/04","00:00","0.052","-","0.294"
"2022/06/04","01:00","0.217","-","0.427"
"2022/06/04","02:00","0.365","-","0.567"
"2022/06/04","03:00","0.454","-","0.675"
"2022/06/04","04:00","0.443","-","0.692"
"2022/06/04","05:00","0.326","-","0.57"
"2022/06/04","06:00","0.129","-","0.325"
"2022/06/04","07:00","-0.098","-","0.072"
"2022/06/04","08:00","-0.279","-","-0.081"
"2022/06/04","09:00","-0.358","-","-0.142"
"2022/06/04","10:00","-0.343","-","-0.121"
"2022/06/04","11:00","-0.279","-","-0.082"
"2022/06/04","12:00","-0.179","-","0.047"
"2022/06/04","13:00","-0.035","-","0.181"
"2022/06/04","14:00","0.137","-","0.361"
"2022/06/04","15:00","0.287","-","0.494"
"2022/06/04","16:00","0.352","-","0.556"
"2022/06/04","17:00","0.297","-","0.496"
"2022/06/04","18:00","0.138","-","0.341"
"2022/06/04","19:00","-0.076","-","0.127"
"2022/06/04","20:00","-0.262","-","-0.06"
"2022/06/04","21:00","-0.341","-","-0.14"
"2022/06/04","22:00","-0.301","-","-0.096"
"2022/06/04","23:00","-0.195","-","0.026"
"2022/06/05","00:00","-0.066","-","0.151"
"2022/06/05","01:00","0.079","-","0.281"
"2022/06/05","02:00","0.232","-","0.419"
"2022/06/05","03:00","0.362","-","0.528"
"2022/06/05","04:00","0.424","-","0.603"
"2022/06/05","05:00","0.383","-","0.604"
"2022/06/05","06:00","0.244","-","0.463"
"2022/06/05","07:00","0.044","-","0.2"
"2022/06/05","08:00","-0.159","-","-0.051"
"2022/06/05","09:00","-0.296","-","-0.183"
"2022/06/05","10:00","-0.334","-","-0.185"
"2022/06/05","11:00","-0.305","-","-0.139"
"2022/06/05","12:00","-0.242","-","-0.066"
"2022/06/05","13:00","-0.142","-","0.043"
"2022/06/05","14:00","0.006","-","0.186"
"2022/06/05","15:00","0.176","-","0.37"
"2022/06/05","16:00","0.311","-","0.487"
"2022/06/05","17:00","0.349","-","0.516"
"2022/06/05","18:00","0.266","-","0.449"
"2022/06/05","19:00","0.092","-","0.277"
"2022/06/05","20:00","-0.109","-","0.076"
"2022/06/05","21:00","-0.26","-","-0.109"
"2022/06/05","22:00","-0.305","-","-0.18"
"2022/06/05","23:00","-0.256","-","-0.108"
"2022/06/06","00:00","-0.163","-","-0.011"
"2022/06/06","01:00","-0.05","-","0.116"
"2022/06/06","02:00","0.088","-","0.253"
"2022/06/06","03:00","0.238","-","0.385"
"2022/06/06","04:00","0.36","-","0.527"
"2022/06/06","05:00","0.401","-","0.578"
"2022/06/06","06:00","0.331","-","0.516"
"2022/06/06","07:00","0.17","-","0.355"
"2022/06/06","08:00","-0.029","-","0.102"
"2022/06/06","09:00","-0.205","-","-0.105"
"2022/06/06","10:00","-0.305","-","-0.16"
"2022/06/06","11:00","-0.321","-","-0.16"
"2022/06/06","12:00","-0.287","-","-0.136"
"2022/06/06","13:00","-0.222","-","-0.08"
"2022/06/06","14:00","-0.111","-","0.035"
"2022/06/06","15:00","0.051","-","0.179"
"2022/06/06","16:00","0.227","-","0.373"
"2022/06/06","17:00","0.351","-","0.486"
"2022/06/06","18:00","0.361","-","0.528"
"2022/06/06","19:00","0.25","-","0.438"
"2022/06/06","20:00","0.066","-","0.219"
"2022/06/06","21:00","-0.121","-","0.003"
"2022/06/06","22:00","-0.247","-","-0.155"
"2022/06/06","23:00","-0.28","-","-0.175"
"2022/06/07","00:00","-0.239","-","-0.122"
"2022/06/07","01:00","-0.163","-","-0.008"
"2022/06/07","02:00","-0.056","-","0.103"
"2022/06/07","03:00","0.088","-","0.236"
"2022/06/07","04:00","0.246","-","0.353"
"2022/06/07","05:00","0.364","-","0.47"
"2022/06/07","06:00","0.384","-","0.497"
"2022/06/07","07:00","0.285","-","0.424"
"2022/06/07","08:00","0.108","-","0.248"
"2022/06/07","09:00","-0.085","-","0.039"
"2022/06/07","10:00","-0.241","-","-0.131"
"2022/06/07","11:00","-0.323","-","-0.192"
"2022/06/07","12:00","-0.33","-","-0.188"
"2022/06/07","13:00","-0.291","-","-0.15"
"2022/06/07","14:00","-0.213","-","-0.086"
"2022/06/07","15:00","-0.077","-","0.035"
"2022/06/07","16:00","0.11","-","0.238"
"2022/06/07","17:00","0.298","-","0.455"
"2022/06/07","18:00","0.409","-","0.566"
"2022/06/07","19:00","0.39","-","0.544"
"2022/06/07","20:00","0.255","-","0.408"
"2022/06/07","21:00","0.066","-","0.21"
"2022/06/07","22:00","-0.118","-","0.003"
"2022/06/07","23:00","-0.242","-","-0.126"
"2022/06/08","00:00","-0.283","-","-0.157"
"2022/06/08","01:00","-0.257","-","-0.106"
"2022/06/08","02:00","-0.189","-","-0.029"
"2022/06/08","03:00","-0.075","-","0.078"
"2022/06/08","04:00","0.086","-","0.223"
"2022/06/08","05:00","0.258","-","0.371"
"2022/06/08","06:00","0.373","-","0.511"
"2022/06/08","07:00","0.372","-","0.572"
"2022/06/08","08:00","0.252","-","0.503"
"2022/06/08","09:00","0.067","-","0.311"
"2022/06/08","10:00","-0.126","-","0.118"
"2022/06/08","11:00","-0.28","-","-0.021"
"2022/06/08","12:00","-0.359","-","-0.116"
"2022/06/08","13:00","-0.361","-","-0.128"
"2022/06/08","14:00","-0.308","-","-0.095"
"2022/06/08","15:00","-0.202","-","-0.008"
"2022/06/08","16:00","-0.03","-","0.154"
"2022/06/08","17:00","0.188","-","0.345"
"2022/06/08","18:00","0.385","-","0.526"
"2022/06/08","19:00","0.48","-","0.652"
"2022/06/08","20:00","0.438","-","0.625"
"2022/06/08","21:00","0.287","-","0.49"
"2022/06/08","22:00","0.083","-","0.258"
"2022/06/08","23:00","-0.117","-","0.012"
"2022/06/09","00:00","-0.261","-","-0.148"
"2022/06/09","01:00","-0.319","-","-0.18"
"2022/06/09","02:00","-0.304","-","-0.136"
"2022/06/09","03:00","-0.233","-","-0.025"
"2022/06/09","04:00","-0.101","-","0.101"
"2022/06/09","05:00","0.085","-","0.243"
"2022/06/09","06:00","0.272","-","0.428"
"2022/06/09","07:00","0.385","-","0.534"
"2022/06/09","08:00","0.372","-","0.549"
"2022/06/09","09:00","0.243","-","0.471"
"2022/06/09","10:00","0.047","-","0.293"
"2022/06/09","11:00","-0.163","-","0.103"
"2022/06/09","12:00","-0.332","-","-0.035"
"2022/06/09","13:00","-0.414","-","-0.026"
"2022/06/09","14:00","-0.404","-","-0.033"
"2022/06/09","15:00","-0.326","-","0.009"
"2022/06/09","16:00","-0.182","-","0.098"
"2022/06/09","17:00","0.032","-","0.265"
"2022/06/09","18:00","0.277","-","0.51"
"2022/06/09","19:00","0.478","-","0.709"
"2022/06/09","20:00","0.564","-","0.82"
"2022/06/09","21:00","0.509","-","0.773"
"2022/06/09","22:00","0.338","-","0.6"
"2022/06/09","23:00","0.103","-","0.327"
"2022/06/10","00:00","-0.135","-","0.052"
"2022/06/10","01:00","-0.308","-","-0.153"
"2022/06/10","02:00","-0.382","-","-0.213"
"2022/06/10","03:00","-0.369","-","-0.195"
"2022/06/10","04:00","-0.285","-","-0.115"
"2022/06/10","05:00","-0.126","-","0.018"
"2022/06/10","06:00","0.085","-","0.198"
"2022/06/10","07:00","0.286","-","0.398"
"2022/06/10","08:00","0.405","-","0.551"
"2022/06/10","09:00","0.395","-","0.555"
"2022/06/10","10:00","0.258","-","0.426"
"2022/06/10","11:00","0.036","-","0.208"
"2022/06/10","12:00","-0.207","-","-0.025"
"2022/06/10","13:00","-0.397","-","-0.216"
"2022/06/10","14:00","-0.478","-","-0.294"
"2022/06/10","15:00","-0.449","-","-0.263"
"2022/06/10","16:00","-0.337","-","-0.173"
"2022/06/10","17:00","-0.15","-","-0.019"
"2022/06/10","18:00","0.099","-","0.203"
"2022/06/10","19:00","0.365","-","0.501"
"2022/06/10","20:00","0.576","-","0.746"
"2022/06/10","21:00","0.664","-","0.86"
"2022/06/10","22:00","0.596","-","0.762"
"2022/06/10","23:00","0.392","-","0.529"
"2022/06/11","00:00","0.106","-","0.214"
"2022/06/11","01:00","-0.178","-","-0.066"
"2022/06/11","02:00","-0.378","-","-0.249"
"2022/06/11","03:00","-0.459","-","-0.311"
"2022/06/11","04:00","-0.437","-","-0.293"
"2022/06/11","05:00","-0.332","-","-0.227"
"2022/06/11","06:00","-0.149","-","-0.087"
"2022/06/11","07:00","0.084","-","0.137"
"2022/06/11","08:00","0.308","-","0.392"
"2022/06/11","09:00","0.447","-","0.55"
"2022/06/11","10:00","0.442","-","0.57"
"2022/06/11","11:00","0.284","-","0.42"
"2022/06/11","12:00","0.022","-","0.15"
"2022/06/11","13:00","-0.261","-","-0.13"
"2022/06/11","14:00","-0.47","-","-0.347"
"2022/06/11","15:00","-0.542","-","-0.415"
"2022/06/11","16:00","-0.485","-","-0.348"
"2022/06/11","17:00","-0.337","-","-0.223"
"2022/06/11","18:00","-0.116","-","-0.015"
"2022/06/11","19:00","0.159","-","0.268"
"2022/06/11","20:00","0.449","-","0.555"
"2022/06/11","21:00","0.68","-","0.786"
"2022/06/11","22:00","0.772","-","0.896"
"2022/06/11","23:00","0.681","-","0.785"
"2022/06/12","00:00","0.428","-","0.543"
"2022/06/12","01:00","0.086","-","0.206"
"2022/06/12","02:00","-0.24","-","-0.136"
"2022/06/12","03:00","-0.455","-","-0.323"
"2022/06/12","04:00","-0.531","-","-0.39"
"2022/06/12","05:00","-0.495","-","-0.399"
"2022/06/12","06:00","-0.372","-","-0.287"
"2022/06/12","07:00","-0.169","-","-0.083"
"2022/06/12","08:00","0.091","-","0.185"
"2022/06/12","09:00","0.348","-","0.469"
"2022/06/12","10:00","0.511","-","0.604"
"2022/06/12","11:00","0.5","-","0.579"
"2022/06/12","12:00","0.308","-","0.4"
"2022/06/12","13:00","-0.002","-","0.097"
"2022/06/12","14:00","-0.323","-","-0.217"
"2022/06/12","15:00","-0.539","-","-0.434"
"2022/06/12","16:00","-0.593","-","-0.502"
"2022/06/12","17:00","-0.507","-","-0.411"
"2022/06/12","18:00","-0.332","-","-0.283"
"2022/06/12","19:00","-0.09","-","-0.027"
"2022/06/12","20:00","0.211","-","0.279"
"2022/06/12","21:00","0.53","-","0.657"
"2022/06/12","22:00","0.783","-","0.886"
"2022/06/12","23:00","0.869","-","0.968"